task_id,line,machines,station,stations,frequency,seq,part_name,action,standard,pic_label,doc_no,doc_rev,doc_effective,source_sheet,active
5B167A9FA5,BHP,BHP1;BHP2;BHP3,PACKER7,PACKER7,WEEKLY,8,Body Mesin Printing Kode Produksi,Bersihkan dengan cara di lap popok bekas,"Bebas dari debu fluff, sisa glue, dan NWO",Packer 7,DAM/FRM/MEX-08,04,22 Januari 2024,Sheet6,TRUE
C4BDCAB1A8,BHP,BHP1;BHP2;BHP3,PACKER7,PACKER7,WEEKLY,9,Body Carton Sealer,Bersihkan dengan cara di lap popok bekas,"Bebas dari debu fluff, sisa glue, dan NWO",Packer 7,DAM/FRM/MEX-08,04,22 Januari 2024,Sheet6,TRUE
5CFAEF3F41,BHP,BHP1;BHP2;BHP3,PACKER7,PACKER7,WEEKLY,10,Body Check Weigher (Conveyor Belt),"Bersihkan dengan cara di lap popok bekas, NWO sisa splicing yang diberikan cairan toluen","Bebas dari debu fluff, sisa glue, dan NWO",Packer 7,DAM/FRM/MEX-08,04,22 Januari 2024,Sheet6,TRUE
8C11871AE4,BHP,BHP1;BHP2;BHP3,PALLETING,PALLETING,SHIFTLY,1,Standing Pulp,"Bersihkan dengan cara di lap popok bekas, dan disemprot air gun",Bebas dari debu,Palleting,DAM/FRM/MEX-08,04,22 Januari 2024,(MESIN 3) Weekly & Monthly Hari,TRUE
7126975529,BHP,BHP1;BHP2;BHP3,PALLETING,PALLETING,SHIFTLY,2,"Ruangan Luar dan Dalam Hammer Mill (Sisi Atas, Body Hammer Mill)","Bersihkan dengan cara di lap popok bekas, disemprot air gun, dan di sapu",Bebas dari debu,Palleting,DAM/FRM/MEX-08,04,22 Januari 2024,(MESIN 3) Weekly & Monthly Hari,TRUE
88F388008E,BHP,BHP1;BHP2;BHP3,PALLETING,PALLETING,SHIFTLY,3,Tangki SAP (Body Tangki SAP),"Bersihkan dengan cara di lap popok bekas, disemprot air gun, dan di sapu",Bebas dari debu,Palleting,DAM/FRM/MEX-08,04,22 Januari 2024,(MESIN 3) Weekly & Monthly Hari,TRUE
A9497B709F,BHP,BHP1;BHP2;BHP3,PALLETING,PALLETING,SHIFTLY,4,All Area Uwinder,"Bersihkan dengan cara disemprot air gun, di sapu, serta di lap popok bekas",Bebas dari debu,Palleting,DAM/FRM/MEX-08,04,22 Januari 2024,(MESIN 3) Weekly & Monthly Hari,TRUE
6BA3D59726,BHP,BHP1;BHP2;BHP3,OP1,PACKER,WEEKLY,1,Ruangan luar dan dalam Hammer mill,,Bebas dari debu pulp dan SAP,Packer,DAM/FRM/MEX-08,04,31 Agustus 2023,Weekly & Monthly,TRUE
BA9B4671B1,BHP,BHP1;BHP2;BHP3,OP1,PACKER,WEEKLY,2,Belt Feeding SAP 1 & 2,,Bebas dari kerak fluff dan SAP,Packer,DAM/FRM/MEX-08,04,31 Agustus 2023,Weekly & Monthly,TRUE
933BE6D1B6,BHP,BHP1;BHP2;BHP3,OP1,OP1,WEEKLY,3,Chamber Drum Forming,,Bebas dari kerak fluff,OP 1,DAM/FRM/MEX-08,04,31 Agustus 2023,Weekly & Monthly,TRUE
CD4B2BDFA4,BHP,BHP1;BHP2;BHP3,OP1,OP1;OP2;OP3,WEEKLY,4,Drum Forming,,Bebas dari kerak fluff,"OP 1, OP 2, OP3",DAM/FRM/MEX-08,04,31 Agustus 2023,Weekly & Monthly,TRUE
14F1E7BB30,BHP,BHP1;BHP2;BHP3,OP1,OP1,WEEKLY,5,Gear Core pad cutter,,Terdapat pelumas (Greasing Gear),OP 1,DAM/FRM/MEX-08,04,31 Agustus 2023,Weekly & Monthly,TRUE
6B06884CA1,BHP,BHP1;BHP2;BHP3,OP1,OP1,WEEKLY,6,Gear ADL cutter,,Terdapat pelumas (Greasing Gear),OP 1,DAM/FRM/MEX-08,04,31 Agustus 2023,Weekly & Monthly,TRUE
F6BF7BA71F,BHP,BHP1;BHP2;BHP3,OP1,OP2,WEEKLY,7,Gear core cutter,,Terdapat pelumas (Greasing Gear),OP 2,DAM/FRM/MEX-08,04,31 Agustus 2023,Weekly & Monthly,TRUE
16F549D1AF,BHP,BHP1;BHP2;BHP3,OP1,OP2,WEEKLY,8,Pad Turning Unit (Rotator),,"Bebas dari debu NWO dan akumulasi glue,Flexible hose tidak sobek dan greasing gear",OP 2,DAM/FRM/MEX-08,04,31 Agustus 2023,Weekly & Monthly,TRUE
2B0B8C8792,BHP,BHP1;BHP2;BHP3,OP1,OP3,WEEKLY,9,Picture Sheet Filter Vacumm,,Bebas dari debu NWO dan tidak ada kebocoran pada flexible hose,OP 3,DAM/FRM/MEX-08,04,31 Agustus 2023,Weekly & Monthly,TRUE
C9379DE9F0,BHP,BHP1;BHP2;BHP3,OP1,OP,WEEKLY,10,Roller bifolding vertikal dan horizontal,,"Kencangkan baut, dan marking baut sejajar",OP,DAM/FRM/MEX-08,04,31 Agustus 2023,Weekly & Monthly,TRUE
0CAE03E2F5,BHP,BHP1;BHP2;BHP3,OP1,OP3,WEEKLY,11,Coupling Servo Motor,,"Kencangkan baut, dan marking baut sejajar",OP 3,DAM/FRM/MEX-08,04,31 Agustus 2023,Weekly & Monthly,TRUE
3E317991E5,BHP,BHP1;BHP2;BHP3,OP1,OP3;PACKER,WEEKLY,12,Stacker,,"Bebas dari debu NWO,flat belt before stacker tidak sobek/geser dan finger stacker tidak miring",OP 3 / Packer,DAM/FRM/MEX-08,04,31 Agustus 2023,Weekly & Monthly,TRUE
4F3DA6B7AF,BHP,BHP1;BHP2;BHP3,OP1,OP1;OP2;OP3,WEEKLY,13,All Conveyor Belt,,"Bebas dari debu NWO,akumulasi glue dan pastikan kondisi baut kencang dan vacum tidak mampet (Cek standar vaccum presure switch)","OP 1,2,3",DAM/FRM/MEX-08,04,31 Agustus 2023,Weekly & Monthly,TRUE
D409CA8451,BHP,BHP1;BHP2;BHP3,OP1,PACKER,WEEKLY,14,Lantai Mesin Bagian Depan,,Bebas dari debu fluff dan NWO,Packer,DAM/FRM/MEX-08,04,31 Agustus 2023,Weekly & Monthly,TRUE
33D62E9E9F,BHP,BHP1;BHP2;BHP3,OP1,PACKER,WEEKLY,15,Lantai Mesin Bagian Belakang,,Bebas dari debu fluff dan NWO,Packer,DAM/FRM/MEX-08,04,31 Agustus 2023,Weekly & Monthly,TRUE
78E0EDD1AC,BHP,BHP1;BHP2;BHP3,OP1,OP1;OP2;OP3;PACKER,WEEKLY,16,All Unwinder Material,,"Bebas dari debu fluff dan NWO,Tidak ada shaft/AS yang bocor","OP 1,2,3/Packer",DAM/FRM/MEX-08,04,31 Agustus 2023,Weekly & Monthly,TRUE
3A8642974E,BHP,BHP1;BHP2;BHP3,OP1,OP1;OP2;OP3;PACKER,WEEKLY,17,Safety Door Acrylic,,"Bebas dari debu fluff dan NWO,Acrylic tidak pecah","OP 1,2,3/Packer",DAM/FRM/MEX-08,04,31 Agustus 2023,Weekly & Monthly,TRUE
466465A542,BHP,BHP1;BHP2;BHP3,OP1,OP1;OP2;OP3,WEEKLY,18,Selang angin,,Tidak ada Kebocoran angin,"OP 1,2,3",DAM/FRM/MEX-08,04,31 Agustus 2023,Weekly & Monthly,TRUE
A1A573AC5C,BHP,BHP1;BHP2;BHP3,OP1,OP1;OP2;OP3,WEEKLY,19,Timing belt,,Pastikan kondisi Timing belt tidak sobek dan tidak kendur,"OP 1,2,3",DAM/FRM/MEX-08,04,31 Agustus 2023,Weekly & Monthly,TRUE
FF75F2D9FD,BHP,BHP1;BHP2;BHP3,OP1,OP1;OP2;OP3,WEEKLY,20,Flexible hose/Selang vaccum,,Tidak ada Kebocoran vaccum,"OP 1,2,3",DAM/FRM/MEX-08,04,31 Agustus 2023,Weekly & Monthly,TRUE
BB8F3B32D4,BHP,BHP1;BHP2;BHP3,OP1,OP1;OP2;OP3,WEEKLY,21,All roller,,Tidak ada roller macet,"OP 1,2,3",DAM/FRM/MEX-08,04,31 Agustus 2023,Weekly & Monthly,TRUE
8559A73AFE,BHP,BHP1;BHP2;BHP3,OP1,PACKER,MONTHLY,22,Conveyor Line Packaging,,Bebas dari debu dan pastikan conveyor berfungsi dengan baik,Packer,DAM/FRM/MEX-08,04,31 Agustus 2023,Weekly & Monthly,TRUE
5BBA891160,BHP,BHP1;BHP2;BHP3,OP1,OP1;OP2;OP3,MONTHLY,23,Debu Di atas Mesin,,Bebas dari debu,"OP 1,2,3",DAM/FRM/MEX-08,04,31 Agustus 2023,Weekly & Monthly,TRUE
AD9213A1A7,BHP,BHP1;BHP2;BHP3,OP1,OP1;OP2;OP3,MONTHLY,24,Debu Di Kolong Mesin,,Bebas dari debu fluff dan SAP,"OP 1,2,3",DAM/FRM/MEX-08,04,31 Agustus 2023,Weekly & Monthly,TRUE
3157988D49,BHP,BHP1;BHP2;BHP3,OP1,OP1;OP2;OP3,MONTHLY,25,Ducting,,Bebas dari debu,"OP 1,2,3",DAM/FRM/MEX-08,04,31 Agustus 2023,Weekly & Monthly,TRUE
BB2B0D07F1,BHP,BHP1;BHP2;BHP3,OP1,OP,MONTHLY,26,"Stacker (Push Piece,Push bag dan finger Stacker)",,Kondisi baut kencang dan marking baut sejajar,Operator 3,DAM/FRM/MEX-08,04,31 Agustus 2023,Weekly & Monthly,TRUE
